Datetime,Close,High,Low,Open,Volume
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
2025-02-25 07:00:00+00:00,22574.05078125,22580.900390625,22566.05078125,22578.30078125,0
2025-02-25 07:30:00+00:00,22576.55078125,22600.400390625,22571.25,22574.0,0
2025-02-25 08:00:00+00:00,22581.75,22595.900390625,22575.44921875,22577.19921875,0
2025-02-25 08:30:00+00:00,22581.849609375,22591.0,22573.94921875,22582.150390625,0
2025-02-25 09:00:00+00:00,22570.400390625,22585.94921875,22568.0,22581.69921875,0
2025-02-25 09:30:00+00:00,22529.05078125,22573.30078125,22516.5,22572.150390625,0
2025-02-27 04:00:00+00:00,22538.400390625,22576.25,22530.44921875,22554.80078125,0
2025-02-27 04:30:00+00:00,22535.849609375,22552.44921875,22527.19921875,22537.94921875,0
2025-02-27 05:00:00+00:00,22549.900390625,22564.69921875,22533.19921875,22535.599609375,0
2025-02-27 05:30:00+00:00,22539.849609375,22557.25,22538.19921875,22549.349609375,0
2025-02-27 06:00:00+00:00,22525.0,22540.30078125,22524.69921875,22540.30078125,0
2025-02-27 06:30:00+00:00,22526.75,22534.099609375,22519.650390625,22524.55078125,0
2025-02-27 07:00:00+00:00,22534.30078125,22535.599609375,22516.19921875,22527.599609375,0
2025-02-27 07:30:00+00:00,22536.599609375,22540.650390625,22525.94921875,22535.19921875,0
2025-02-27 08:00:00+00:00,22541.44921875,22544.75,22531.05078125,22536.25,0
2025-02-27 08:30:00+00:00,22550.19921875,22553.75,22537.150390625,22542.05078125,0
2025-02-27 09:00:00+00:00,22549.25,22556.900390625,22534.849609375,22551.25,0
2025-02-27 09:30:00+00:00,22510.849609375,22556.099609375,22510.849609375,22549.19921875,0
2025-02-28 04:00:00+00:00,22235.349609375,22339.80078125,22233.900390625,22337.69921875,0
2025-02-28 04:30:00+00:00,22272.099609375,22293.5,22224.19921875,22235.400390625,0
2025-02-28 05:00:00+00:00,22243.44921875,22300.5,22242.44921875,22272.150390625,0
2025-02-28 05:30:00+00:00,22259.75,22263.69921875,22239.650390625,22243.75,0
2025-02-28 06:00:00+00:00,22237.400390625,22280.0,22221.150390625,22260.0,0
2025-02-28 06:30:00+00:00,22248.25,22253.75,22218.099609375,22237.150390625,0
2025-02-28 07:00:00+00:00,22110.30078125,22249.30078125,22108.75,22246.849609375,0
2025-02-28 07:30:00+00:00,22125.150390625,22148.30078125,22106.19921875,22108.44921875,0
2025-02-28 08:00:00+00:00,22130.69921875,22163.80078125,22111.55078125,22124.05078125,0
2025-02-28 08:30:00+00:00,22140.44921875,22155.80078125,22118.44921875,22129.849609375,0
2025-02-28 09:00:00+00:00,22169.75,22198.75,22124.94921875,22140.400390625,0
2025-02-28 09:30:00+00:00,22127.400390625,22176.55078125,22105.849609375,22170.75,0
2025-03-03 04:00:00+00:00,22066.25,22189.25,22050.94921875,22174.55078125,0
2025-03-03 04:30:00+00:00,22099.599609375,22104.19921875,22012.599609375,22067.5,0
2025-03-03 05:00:00+00:00,22044.599609375,22100.900390625,22035.099609375,22100.19921875,0
2025-03-03 05:30:00+00:00,22031.75,22049.849609375,22005.0,22045.099609375,0
2025-03-03 06:00:00+00:00,22012.400390625,22044.25,22010.5,22031.44921875,0
2025-03-03 06:30:00+00:00,22073.30078125,22086.5,22006.69921875,22012.80078125,0
2025-03-03 07:00:00+00:00,22114.75,22154.150390625,22070.849609375,22071.69921875,0
2025-03-03 07:30:00+00:00,22116.69921875,22174.150390625,22105.0,22113.75,0
2025-03-03 08:00:00+00:00,22099.0,22149.75,22092.44921875,22117.150390625,0
2025-03-03 08:30:00+00:00,22148.69921875,22153.55078125,22071.900390625,22100.19921875,0
2025-03-03 09:00:00+00:00,22128.75,22150.80078125,22112.349609375,22146.94921875,0
2025-03-03 09:30:00+00:00,22142.5,22146.55078125,22099.19921875,22130.900390625,0
2025-03-04 04:00:00+00:00,22058.599609375,22071.5,21991.599609375,21999.5,0
2025-03-04 04:30:00+00:00,22059.5,22090.94921875,22032.099609375,22059.400390625,0
2025-03-04 05:00:00+00:00,22082.30078125,22089.400390625,22048.150390625,22059.099609375,0
2025-03-04 05:30:00+00:00,22069.5,22104.19921875,22063.19921875,22082.650390625,0
2025-03-04 06:00:00+00:00,22072.099609375,22086.349609375,22048.80078125,22069.80078125,0
2025-03-04 06:30:00+00:00,22068.650390625,22075.349609375,22047.94921875,22072.25,0
2025-03-04 07:00:00+00:00,22052.849609375,22074.650390625,22049.0,22068.099609375,0
2025-03-04 07:30:00+00:00,22050.55078125,22068.75,22035.05078125,22055.650390625,0
2025-03-04 08:00:00+00:00,22069.150390625,22074.44921875,22039.599609375,22051.599609375,0
2025-03-04 08:30:00+00:00,22085.400390625,22105.05078125,22064.05078125,22069.55078125,0
2025-03-04 09:00:00+00:00,22098.599609375,22104.650390625,22075.5,22085.349609375,0
2025-03-04 09:30:00+00:00,22080.30078125,22098.55078125,22064.69921875,22097.650390625,0
2025-03-05 04:00:00+00:00,22256.44921875,22263.849609375,22185.0,22192.80078125,0
2025-03-05 04:30:00+00:00,22251.099609375,22264.69921875,22211.099609375,22254.75,0
2025-03-05 05:00:00+00:00,22284.349609375,22288.0,22244.849609375,22251.05078125,0
2025-03-05 05:30:00+00:00,22290.05078125,22296.099609375,22270.599609375,22284.30078125,0
2025-03-05 06:00:00+00:00,22357.44921875,22374.900390625,22290.19921875,22290.69921875,0
2025-03-05 06:30:00+00:00,22368.55078125,22372.80078125,22347.69921875,22357.650390625,0
2025-03-05 07:00:00+00:00,22355.0,22394.69921875,22350.25,22368.650390625,0
2025-03-05 07:30:00+00:00,22354.5,22367.349609375,22333.099609375,22354.94921875,0
2025-03-05 08:00:00+00:00,22329.5,22354.5,22301.75,22353.5,0
2025-03-05 08:30:00+00:00,22323.5,22333.349609375,22292.30078125,22328.30078125,0
2025-03-05 09:00:00+00:00,22343.55078125,22353.849609375,22309.349609375,22323.69921875,0
2025-03-05 09:30:00+00:00,22346.650390625,22351.25,22324.599609375,22342.349609375,0
2025-03-06 04:00:00+00:00,22314.400390625,22372.0,22246.69921875,22364.099609375,0
2025-03-06 04:30:00+00:00,22358.650390625,22366.349609375,22305.099609375,22313.55078125,0
2025-03-06 05:00:00+00:00,22366.30078125,22378.5,22338.900390625,22358.650390625,0
2025-03-06 05:30:00+00:00,22340.19921875,22455.55078125,22321.5,22364.849609375,0
2025-03-06 06:00:00+00:00,22399.650390625,22416.75,22319.94921875,22338.849609375,0
2025-03-06 06:30:00+00:00,22428.5,22437.75,22398.400390625,22399.25,0
2025-03-06 07:00:00+00:00,22452.80078125,22485.900390625,22420.05078125,22429.0,0
2025-03-06 07:30:00+00:00,22467.25,22481.55078125,22446.44921875,22451.94921875,0
2025-03-06 08:00:00+00:00,22509.55078125,22519.05078125,22458.25,22467.900390625,0
2025-03-06 08:30:00+00:00,22494.849609375,22528.400390625,22493.69921875,22510.94921875,0
2025-03-06 09:00:00+00:00,22546.05078125,22554.849609375,22491.150390625,22494.650390625,0
2025-03-06 09:30:00+00:00,22529.19921875,22555.80078125,22520.599609375,22546.44921875,0
2025-03-07 04:00:00+00:00,22548.69921875,22563.75,22470.80078125,22511.599609375,0
2025-03-07 04:30:00+00:00,22596.25,22625.349609375,22539.94921875,22548.849609375,0
2025-03-07 05:00:00+00:00,22570.44921875,22616.0,22568.19921875,22596.349609375,0
2025-03-07 05:30:00+00:00,22601.05078125,22633.30078125,22567.849609375,22569.25,0
2025-03-07 06:00:00+00:00,22562.5,22612.099609375,22548.25,22602.0,0
2025-03-07 06:30:00+00:00,22544.69921875,22564.5,22509.05078125,22562.650390625,0
2025-03-07 07:00:00+00:00,22555.849609375,22583.30078125,22533.44921875,22544.30078125,0
2025-03-07 07:30:00+00:00,22564.75,22572.650390625,22530.30078125,22555.25,0
2025-03-07 08:00:00+00:00,22533.44921875,22576.0,22522.69921875,22565.0,0
2025-03-07 08:30:00+00:00,22574.099609375,22578.80078125,22533.599609375,22533.900390625,0
2025-03-07 09:00:00+00:00,22601.099609375,22606.599609375,22564.150390625,22574.69921875,0
2025-03-07 09:30:00+00:00,22536.94921875,22607.650390625,22530.349609375,22601.099609375,0
2025-03-10 04:00:00+00:00,22658.69921875,22676.650390625,22582.150390625,22582.849609375,0
2025-03-10 04:30:00+00:00,22607.94921875,22662.75,22604.05078125,22658.55078125,0
2025-03-10 05:00:00+00:00,22638.349609375,22650.5,22603.80078125,22608.44921875,0
2025-03-10 05:30:00+00:00,22616.80078125,22639.5,22606.55078125,22638.19921875,0
2025-03-10 06:00:00+00:00,22611.75,22645.349609375,22609.44921875,22617.30078125,0
2025-03-10 06:30:00+00:00,22589.25,22614.5,22563.349609375,22611.69921875,0
2025-03-10 07:00:00+00:00,22595.900390625,22600.849609375,22577.75,22588.400390625,0
2025-03-10 07:30:00+00:00,22590.900390625,22619.30078125,22578.349609375,22595.80078125,0
2025-03-10 08:00:00+00:00,22550.80078125,22594.19921875,22532.900390625,22590.25,0
2025-03-10 08:30:00+00:00,22460.099609375,22560.25,22460.099609375,22550.80078125,0
2025-03-10 09:00:00+00:00,22457.44921875,22484.0,22429.400390625,22460.75,0
2025-03-10 09:30:00+00:00,22441.099609375,22479.349609375,22436.400390625,22456.69921875,0
2025-03-11 04:00:00+00:00,22406.55078125,22411.650390625,22325.05078125,22362.900390625,0
2025-03-11 04:30:00+00:00,22428.55078125,22437.69921875,22379.05078125,22407.099609375,0
2025-03-11 05:00:00+00:00,22450.69921875,22468.849609375,22397.25,22428.30078125,0
2025-03-11 05:30:00+00:00,22422.599609375,22485.099609375,22421.44921875,22450.5,0
2025-03-11 06:00:00+00:00,22443.0,22448.0,22415.55078125,22423.0,0
2025-03-11 06:30:00+00:00,22454.80078125,22455.69921875,22421.44921875,22442.94921875,0
2025-03-11 07:00:00+00:00,22451.0,22466.400390625,22447.0,22454.80078125,0
2025-03-11 07:30:00+00:00,22462.400390625,22475.5,22435.19921875,22450.599609375,0
2025-03-11 08:00:00+00:00,22496.5,22502.849609375,22449.599609375,22463.599609375,0
2025-03-11 08:30:00+00:00,22500.75,22515.75,22480.30078125,22496.400390625,0
2025-03-11 09:00:00+00:00,22505.0,22507.650390625,22478.19921875,22500.94921875,0
2025-03-11 09:30:00+00:00,22520.5,22520.849609375,22469.349609375,22505.30078125,0
2025-03-12 04:00:00+00:00,22470.349609375,22514.099609375,22447.400390625,22462.099609375,0
2025-03-12 04:30:00+00:00,22420.900390625,22475.349609375,22410.55078125,22470.349609375,0
2025-03-12 05:00:00+00:00,22408.650390625,22460.849609375,22398.0,22420.150390625,0
2025-03-12 05:30:00+00:00,22385.25,22422.05078125,22377.150390625,22408.25,0
2025-03-12 06:00:00+00:00,22339.75,22390.94921875,22333.69921875,22385.05078125,0
2025-03-12 06:30:00+00:00,22370.75,22373.400390625,22330.150390625,22342.150390625,0
2025-03-12 07:00:00+00:00,22367.69921875,22385.25,22331.75,22370.400390625,0
2025-03-12 07:30:00+00:00,22430.099609375,22445.30078125,22357.75,22367.650390625,0
2025-03-12 08:00:00+00:00,22412.80078125,22444.900390625,22392.05078125,22429.650390625,0
2025-03-12 08:30:00+00:00,22464.94921875,22469.150390625,22412.30078125,22412.55078125,0
2025-03-12 09:00:00+00:00,22480.400390625,22484.900390625,22440.69921875,22464.650390625,0
2025-03-12 09:30:00+00:00,22468.5,22494.099609375,22452.75,22478.650390625,0
2025-03-13 04:00:00+00:00,22529.25,22540.599609375,22461.94921875,22483.849609375,0
2025-03-13 04:30:00+00:00,22538.5,22557.75,22525.19921875,22529.19921875,0
2025-03-13 05:00:00+00:00,22492.80078125,22547.19921875,22485.849609375,22539.05078125,0
2025-03-13 05:30:00+00:00,22471.900390625,22520.650390625,22464.69921875,22492.150390625,0
2025-03-13 06:00:00+00:00,22432.400390625,22480.849609375,22404.30078125,22470.69921875,0
2025-03-13 06:30:00+00:00,22436.5,22451.599609375,22424.650390625,22433.0,0
2025-03-13 07:00:00+00:00,22459.0,22461.80078125,22431.650390625,22435.599609375,0
2025-03-13 07:30:00+00:00,22420.25,22462.05078125,22419.75,22458.650390625,0
2025-03-13 08:00:00+00:00,22433.44921875,22453.5,22420.0,22420.0,0
2025-03-13 08:30:00+00:00,22406.599609375,22450.099609375,22401.69921875,22433.69921875,0
2025-03-13 09:00:00+00:00,22387.150390625,22412.69921875,22384.94921875,22406.25,0
2025-03-13 09:30:00+00:00,22383.30078125,22412.75,22377.5,22386.400390625,0
2025-03-17 04:00:00+00:00,22546.099609375,22576.75,22522.94921875,22539.099609375,0
2025-03-17 04:30:00+00:00,22490.150390625,22554.55078125,22478.80078125,22546.099609375,0
2025-03-17 05:00:00+00:00,22496.900390625,22500.30078125,22455.400390625,22490.05078125,0
2025-03-17 05:30:00+00:00,22497.849609375,22505.80078125,22470.849609375,22496.900390625,0
2025-03-17 06:00:00+00:00,22505.75,22530.69921875,22483.30078125,22497.5,0
2025-03-17 06:30:00+00:00,22482.400390625,22522.150390625,22454.80078125,22506.099609375,0
2025-03-17 07:00:00+00:00,22458.25,22483.0,22442.0,22483.0,0
2025-03-17 07:30:00+00:00,22494.900390625,22499.44921875,22445.44921875,22458.5,0
2025-03-17 08:00:00+00:00,22510.94921875,22516.599609375,22473.80078125,22497.05078125,0
2025-03-17 08:30:00+00:00,22503.19921875,22528.599609375,22495.19921875,22510.80078125,0
2025-03-17 09:00:00+00:00,22511.0,22522.69921875,22481.75,22503.400390625,0
2025-03-17 09:30:00+00:00,22515.25,22520.5,22503.849609375,22510.94921875,0
2025-03-18 04:00:00+00:00,22683.400390625,22703.099609375,22639.19921875,22644.099609375,0
2025-03-18 04:30:00+00:00,22763.25,22763.25,22681.44921875,22684.19921875,0
2025-03-18 05:00:00+00:00,22750.80078125,22774.30078125,22746.55078125,22764.599609375,0
2025-03-18 05:30:00+00:00,22753.599609375,22764.80078125,22739.650390625,22751.349609375,0
2025-03-18 06:00:00+00:00,22769.900390625,22781.099609375,22753.25,22753.69921875,0
2025-03-18 06:30:00+00:00,22730.80078125,22777.0,22729.150390625,22769.099609375,0
2025-03-18 07:00:00+00:00,22736.30078125,22745.05078125,22697.75,22731.150390625,0
2025-03-18 07:30:00+00:00,22771.099609375,22784.099609375,22737.099609375,22738.349609375,0
2025-03-18 08:00:00+00:00,22787.650390625,22797.30078125,22767.0,22772.75,0
2025-03-18 08:30:00+00:00,22792.75,22798.30078125,22770.349609375,22788.80078125,0
2025-03-18 09:00:00+00:00,22804.55078125,22810.55078125,22786.099609375,22793.80078125,0
2025-03-18 09:30:00+00:00,22848.75,22857.25,22805.599609375,22805.599609375,0
2025-03-19 04:00:00+00:00,22864.30078125,22877.80078125,22812.150390625,22848.44921875,0
2025-03-19 04:30:00+00:00,22897.30078125,22910.19921875,22840.44921875,22864.650390625,0
2025-03-19 05:00:00+00:00,22901.19921875,22911.349609375,22865.30078125,22897.25,0
2025-03-19 05:30:00+00:00,22891.0,22914.25,22881.44921875,22900.900390625,0
2025-03-19 06:00:00+00:00,22904.44921875,22907.150390625,22875.44921875,22891.099609375,0
2025-03-19 06:30:00+00:00,22901.30078125,22914.19921875,22881.349609375,22904.400390625,0
2025-03-19 07:00:00+00:00,22934.0,22936.900390625,22899.05078125,22900.599609375,0
2025-03-19 07:30:00+00:00,22915.099609375,22939.44921875,22882.80078125,22935.400390625,0
2025-03-19 08:00:00+00:00,22913.099609375,22928.150390625,22899.349609375,22914.400390625,0
2025-03-19 08:30:00+00:00,22927.400390625,22929.05078125,22904.94921875,22914.44921875,0
2025-03-19 09:00:00+00:00,22931.0,22937.69921875,22920.0,22928.25,0
2025-03-19 09:30:00+00:00,22911.80078125,22933.650390625,22895.900390625,22931.849609375,0
2025-03-20 04:00:00+00:00,23025.69921875,23070.80078125,23005.650390625,23064.650390625,0
2025-03-20 04:30:00+00:00,23048.150390625,23050.69921875,22974.150390625,23026.400390625,0
2025-03-20 05:00:00+00:00,23039.900390625,23059.099609375,23021.599609375,23047.0,0
2025-03-20 05:30:00+00:00,23053.25,23068.25,23034.80078125,23039.80078125,0
2025-03-20 06:00:00+00:00,23063.150390625,23069.69921875,23042.650390625,23053.25,0
2025-03-20 06:30:00+00:00,23080.400390625,23082.849609375,23061.349609375,23063.25,0
2025-03-20 07:00:00+00:00,23114.0,23114.400390625,23072.94921875,23080.849609375,0
2025-03-20 07:30:00+00:00,23161.19921875,23178.599609375,23096.19921875,23114.44921875,0
2025-03-20 08:00:00+00:00,23189.900390625,23195.099609375,23158.55078125,23161.30078125,0
2025-03-20 08:30:00+00:00,23209.94921875,23212.94921875,23171.30078125,23190.19921875,0
2025-03-20 09:00:00+00:00,23205.05078125,23216.05078125,23189.0,23209.94921875,0
2025-03-20 09:30:00+00:00,23165.69921875,23207.5,23162.25,23206.19921875,0
2025-03-21 04:00:00+00:00,23264.05078125,23276.349609375,23182.599609375,23194.44921875,0
2025-03-21 04:30:00+00:00,23298.05078125,23298.05078125,23240.94921875,23263.94921875,0
2025-03-21 05:00:00+00:00,23339.55078125,23357.55078125,23292.05078125,23298.900390625,0
2025-03-21 05:30:00+00:00,23349.19921875,23362.05078125,23321.44921875,23339.19921875,0
2025-03-21 06:00:00+00:00,23345.69921875,23370.650390625,23330.650390625,23349.69921875,0
2025-03-21 06:30:00+00:00,23374.599609375,23390.25,23345.099609375,23345.5,0
2025-03-21 07:00:00+00:00,23399.849609375,23401.849609375,23364.75,23374.44921875,0
2025-03-21 07:30:00+00:00,23382.099609375,23401.19921875,23349.94921875,23399.44921875,0
2025-03-21 08:00:00+00:00,23319.900390625,23384.55078125,23277.05078125,23381.55078125,0
2025-03-21 08:30:00+00:00,23378.55078125,23379.80078125,23316.80078125,23319.19921875,0
2025-03-21 09:00:00+00:00,23340.75,23378.94921875,23333.69921875,23378.80078125,0
2025-03-21 09:30:00+00:00,23352.19921875,23373.55078125,23330.30078125,23341.75,0
2025-03-24 04:00:00+00:00,23542.099609375,23545.900390625,23433.75,23498.900390625,0
2025-03-24 04:30:00+00:00,23559.19921875,23567.44921875,23534.5,23542.900390625,0
2025-03-24 05:00:00+00:00,23624.44921875,23624.44921875,23558.05078125,23559.599609375,0
2025-03-24 05:30:00+00:00,23631.0,23638.349609375,23595.5,23625.25,0
2025-03-24 06:00:00+00:00,23621.349609375,23643.0,23579.5,23630.099609375,0
2025-03-24 06:30:00+00:00,23646.69921875,23648.900390625,23607.650390625,23621.349609375,0
2025-03-24 07:00:00+00:00,23622.849609375,23650.19921875,23613.25,23646.55078125,0
2025-03-24 07:30:00+00:00,23660.599609375,23666.150390625,23616.099609375,23622.400390625,0
2025-03-24 08:00:00+00:00,23670.0,23672.05078125,23628.55078125,23661.349609375,0
2025-03-24 08:30:00+00:00,23687.849609375,23708.05078125,23662.94921875,23670.599609375,0
2025-03-24 09:00:00+00:00,23671.75,23690.349609375,23662.55078125,23688.94921875,0
2025-03-24 09:30:00+00:00,23674.150390625,23681.25,23629.900390625,23670.349609375,0
2025-03-25 04:00:00+00:00,23863.599609375,23869.150390625,23720.900390625,23721.650390625,0
2025-03-25 04:30:00+00:00,23813.0,23865.900390625,23749.650390625,23864.400390625,0
2025-03-25 05:00:00+00:00,23701.25,23813.75,23656.80078125,23812.75,0
2025-03-25 05:30:00+00:00,23662.80078125,23724.349609375,23647.099609375,23701.099609375,0
2025-03-25 06:00:00+00:00,23710.05078125,23710.05078125,23628.349609375,23662.099609375,0
2025-03-25 06:30:00+00:00,23680.900390625,23730.0,23653.650390625,23711.94921875,0
2025-03-25 07:00:00+00:00,23684.80078125,23705.349609375,23665.55078125,23681.44921875,0
2025-03-25 07:30:00+00:00,23667.5,23695.55078125,23644.30078125,23684.19921875,0
2025-03-25 08:00:00+00:00,23733.099609375,23742.30078125,23665.849609375,23665.849609375,0
2025-03-25 08:30:00+00:00,23702.0,23744.599609375,23701.69921875,23729.44921875,0
2025-03-25 09:00:00+00:00,23682.69921875,23726.349609375,23661.69921875,23701.650390625,0
2025-03-25 09:30:00+00:00,23605.94921875,23695.80078125,23603.5,23682.400390625,0
2025-03-26 04:00:00+00:00,23674.900390625,23714.599609375,23614.75,23699.80078125,0
2025-03-26 04:30:00+00:00,23662.80078125,23688.55078125,23642.099609375,23674.94921875,0
2025-03-26 05:00:00+00:00,23681.0,23720.19921875,23657.150390625,23662.25,0
2025-03-26 05:30:00+00:00,23662.44921875,23682.0,23629.55078125,23681.94921875,0
2025-03-26 06:00:00+00:00,23589.150390625,23671.900390625,23589.05078125,23662.349609375,0
2025-03-26 06:30:00+00:00,23599.30078125,23609.849609375,23572.19921875,23589.349609375,0
2025-03-26 07:00:00+00:00,23615.19921875,23638.05078125,23597.599609375,23598.849609375,0
2025-03-26 07:30:00+00:00,23559.69921875,23621.099609375,23535.05078125,23615.25,0
2025-03-26 08:00:00+00:00,23532.0,23566.30078125,23501.150390625,23559.599609375,0
2025-03-26 08:30:00+00:00,23542.400390625,23562.349609375,23531.05078125,23532.44921875,0
2025-03-26 09:00:00+00:00,23480.650390625,23543.099609375,23452.599609375,23542.25,0
2025-03-26 09:30:00+00:00,23464.30078125,23512.75,23464.30078125,23481.05078125,0
2025-03-27 04:00:00+00:00,23585.44921875,23585.75,23507.400390625,23543.80078125,0
2025-03-27 04:30:00+00:00,23617.80078125,23619.849609375,23569.849609375,23585.80078125,0
2025-03-27 05:00:00+00:00,23576.30078125,23626.69921875,23559.80078125,23617.650390625,0
2025-03-27 05:30:00+00:00,23580.150390625,23613.5,23576.19921875,23576.19921875,0
2025-03-27 06:00:00+00:00,23600.44921875,23615.25,23580.150390625,23581.55078125,0
2025-03-27 06:30:00+00:00,23585.94921875,23602.94921875,23581.599609375,23600.05078125,0
2025-03-27 07:00:00+00:00,23598.80078125,23606.05078125,23574.849609375,23585.900390625,0
2025-03-27 07:30:00+00:00,23599.55078125,23607.55078125,23581.80078125,23598.150390625,0
2025-03-27 08:00:00+00:00,23604.900390625,23612.55078125,23592.94921875,23598.69921875,0
2025-03-27 08:30:00+00:00,23605.05078125,23616.80078125,23600.55078125,23604.650390625,0
2025-03-27 09:00:00+00:00,23603.099609375,23613.75,23582.19921875,23603.75,0
2025-03-27 09:30:00+00:00,23601.05078125,23636.599609375,23572.099609375,23600.25,0
2025-03-28 04:00:00+00:00,23556.80078125,23577.099609375,23505.44921875,23558.75,0
2025-03-28 04:30:00+00:00,23559.25,23563.80078125,23519.0,23556.30078125,0
2025-03-28 05:00:00+00:00,23623.94921875,23649.150390625,23560.05078125,23560.849609375,0
2025-03-28 05:30:00+00:00,23576.05078125,23631.349609375,23563.0,23623.599609375,0
2025-03-28 06:00:00+00:00,23589.5,23601.25,23561.69921875,23576.5,0
2025-03-28 06:30:00+00:00,23529.30078125,23604.55078125,23529.0,23590.55078125,0
2025-03-28 07:00:00+00:00,23527.19921875,23532.599609375,23484.0,23528.69921875,0
2025-03-28 07:30:00+00:00,23493.94921875,23527.5,23471.30078125,23526.599609375,0
2025-03-28 08:00:00+00:00,23473.25,23522.5,23453.75,23493.650390625,0
2025-03-28 08:30:00+00:00,23571.80078125,23574.69921875,23451.599609375,23472.55078125,0
2025-03-28 09:00:00+00:00,23591.5,23612.05078125,23540.05078125,23573.19921875,0
2025-03-28 09:30:00+00:00,23495.150390625,23591.19921875,23485.75,23591.150390625,0
2025-04-01 04:00:00+00:00,23514.849609375,23563.19921875,23467.19921875,23471.44921875,0
2025-04-01 04:30:00+00:00,23307.19921875,23523.400390625,23297.69921875,23513.900390625,0
2025-04-01 05:00:00+00:00,23243.150390625,23339.349609375,23237.0,23306.150390625,0
2025-04-01 05:30:00+00:00,23250.849609375,23258.80078125,23221.349609375,23243.5,0
2025-04-01 06:00:00+00:00,23197.25,23249.400390625,23183.599609375,23248.599609375,0
2025-04-01 06:30:00+00:00,23213.900390625,23246.650390625,23173.400390625,23196.44921875,0
2025-04-01 07:00:00+00:00,23194.599609375,23252.25,23189.650390625,23214.349609375,0
2025-04-01 07:30:00+00:00,23154.55078125,23199.55078125,23148.650390625,23194.599609375,0
2025-04-01 08:00:00+00:00,23154.75,23180.5,23136.400390625,23153.599609375,0
2025-04-01 08:30:00+00:00,23154.75,23186.80078125,23137.44921875,23154.5,0
2025-04-01 09:00:00+00:00,23161.30078125,23174.099609375,23143.650390625,23154.55078125,0
2025-04-01 09:30:00+00:00,23179.69921875,23182.30078125,23151.80078125,23161.849609375,0
2025-04-02 04:00:00+00:00,23244.650390625,23292.900390625,23183.25,23246.30078125,0
2025-04-02 04:30:00+00:00,23267.349609375,23268.94921875,23216.44921875,23244.55078125,0
2025-04-02 05:00:00+00:00,23292.69921875,23302.0,23251.0,23267.75,0
2025-04-02 05:30:00+00:00,23262.94921875,23311.849609375,23260.5,23293.150390625,0
2025-04-02 06:00:00+00:00,23255.25,23295.30078125,23246.150390625,23263.150390625,0
2025-04-02 06:30:00+00:00,23278.80078125,23300.0,23247.5,23256.150390625,0
2025-04-02 07:00:00+00:00,23247.900390625,23296.900390625,23238.94921875,23279.150390625,0
2025-04-02 07:30:00+00:00,23298.25,23300.44921875,23247.25,23247.94921875,0
2025-04-02 08:00:00+00:00,23287.650390625,23307.0,23254.75,23298.599609375,0
2025-04-02 08:30:00+00:00,23301.599609375,23303.55078125,23273.0,23287.69921875,0
2025-04-02 09:00:00+00:00,23307.44921875,23314.099609375,23285.25,23303.19921875,0
2025-04-02 09:30:00+00:00,23330.80078125,23349.849609375,23307.400390625,23309.0,0
2025-04-03 04:00:00+00:00,23234.599609375,23280.650390625,23213.400390625,23251.650390625,0
2025-04-03 04:30:00+00:00,23298.30078125,23306.25,23223.75,23234.94921875,0
2025-04-03 05:00:00+00:00,23289.099609375,23300.94921875,23270.0,23298.0,0
2025-04-03 05:30:00+00:00,23272.099609375,23292.75,23248.900390625,23289.349609375,0
2025-04-03 06:00:00+00:00,23289.75,23294.75,23265.30078125,23272.349609375,0
2025-04-03 06:30:00+00:00,23266.5,23292.400390625,23256.30078125,23289.25,0
2025-04-03 07:00:00+00:00,23270.25,23275.349609375,23250.599609375,23266.94921875,0
2025-04-03 07:30:00+00:00,23268.349609375,23271.900390625,23254.05078125,23269.849609375,0
2025-04-03 08:00:00+00:00,23259.400390625,23278.400390625,23257.69921875,23268.80078125,0
2025-04-03 08:30:00+00:00,23258.44921875,23272.80078125,23253.55078125,23260.099609375,0
2025-04-03 09:00:00+00:00,23249.25,23263.400390625,23243.0,23258.75,0
2025-04-03 09:30:00+00:00,23241.599609375,23259.5,23236.400390625,23251.5,0
2025-04-04 04:00:00+00:00,22992.19921875,23136.94921875,22983.400390625,23077.80078125,0
2025-04-04 04:30:00+00:00,22933.44921875,23006.19921875,22921.94921875,22992.05078125,0
2025-04-04 05:00:00+00:00,22999.150390625,22999.150390625,22924.349609375,22933.599609375,0
2025-04-04 05:30:00+00:00,23004.80078125,23029.900390625,22969.900390625,22998.849609375,0
2025-04-04 06:00:00+00:00,22971.349609375,23026.19921875,22951.69921875,23005.0,0
2025-04-04 06:30:00+00:00,22972.19921875,22991.599609375,22944.75,22971.5,0
2025-04-04 07:00:00+00:00,22962.400390625,22979.5,22942.69921875,22972.80078125,0
2025-04-04 07:30:00+00:00,22953.19921875,22974.05078125,22934.80078125,22962.55078125,0
2025-04-04 08:00:00+00:00,22893.599609375,22957.69921875,22875.150390625,22952.94921875,0
2025-04-04 08:30:00+00:00,22895.400390625,22918.80078125,22881.19921875,22894.25,0
2025-04-04 09:00:00+00:00,22864.94921875,22900.94921875,22858.150390625,22895.19921875,0
2025-04-04 09:30:00+00:00,22912.05078125,22921.55078125,22864.900390625,22864.900390625,0
2025-04-07 04:00:00+00:00,21963.25,22188.400390625,21959.75,22042.349609375,0
2025-04-07 04:30:00+00:00,22005.150390625,22011.05078125,21898.30078125,21960.55078125,0
